url                                                            , image_name   , accession_number
http://fm-digital-assets.fieldmuseum.org/2818/833/V0616279F.jpg, V0616279F.jpg, 1724497
http://fm-digital-assets.fieldmuseum.org/2818/790/V0616280F.jpg, V0616280F.jpg, 1724634
http://fm-digital-assets.fieldmuseum.org/2818/407/V0616281F.jpg, V0616281F.jpg, 1724636
http://fm-digital-assets.fieldmuseum.org/2818/624/V0616282F.jpg, V0616282F.jpg, 1805848
http://fm-digital-assets.fieldmuseum.org/2819/331/V0616283F.jpg, V0616283F.jpg, 2135201
http://fm-digital-assets.fieldmuseum.org/2818/890/V0616284F.jpg, V0616284F.jpg, 1724684
http://fm-digital-assets.fieldmuseum.org/2818/440/V0616285F.jpg, V0616285F.jpg, 1729099
http://fm-digital-assets.fieldmuseum.org/2818/720/V0616286F.jpg, V0616286F.jpg, 2144323
http://fm-digital-assets.fieldmuseum.org/2819/095/V0616287F.jpg, V0616287F.jpg, 061628
http://fm-digital-assets.fieldmuseum.org/2818/956/V0616288F.jpg, V0616288F.jpg, 1724664
http://fm-digital-assets.fieldmuseum.org/2818/889/V0616289F.jpg, V0616289F.jpg, 1724556
http://fm-digital-assets.fieldmuseum.org/2818/668/V0616290F.jpg, V0616290F.jpg, 1724697
http://fm-digital-assets.fieldmuseum.org/2818/942/V0616291F.jpg, V0616291F.jpg, 1715538
http://fm-digital-assets.fieldmuseum.org/2818/690/V0616292F.jpg, V0616292F.jpg, 1501050
http://fm-digital-assets.fieldmuseum.org/2818/989/V0616293F.jpg, V0616293F.jpg, 1380351
http://fm-digital-assets.fieldmuseum.org/2819/171/V0616294F.jpg, V0616294F.jpg, 2190116
http://fm-digital-assets.fieldmuseum.org/2818/520/V0616295F.jpg, V0616295F.jpg, 1161323
http://fm-digital-assets.fieldmuseum.org/2818/729/V0616296F.jpg, V0616296F.jpg, 1983123
http://fm-digital-assets.fieldmuseum.org/2819/027/V0616297F.jpg, V0616297F.jpg, 1633040
http://fm-digital-assets.fieldmuseum.org/2819/248/V0616298F.jpg, V0616298F.jpg, 1627914
http://fm-digital-assets.fieldmuseum.org/2818/615/V0616299F.jpg, V0616299F.jpg, 1724501
http://fm-digital-assets.fieldmuseum.org/2818/762/V0616300F.jpg, V0616300F.jpg, 1989078
http://fm-digital-assets.fieldmuseum.org/2818/680/V0616301F.jpg, V0616301F.jpg, 1724500
http://fm-digital-assets.fieldmuseum.org/2819/060/V0616302F.jpg, V0616302F.jpg, 1356775
http://fm-digital-assets.fieldmuseum.org/2819/282/V0616303F.jpg, V0616303F.jpg, 468229
http://fm-digital-assets.fieldmuseum.org/2819/028/V0616304F.jpg, V0616304F.jpg, 1818822
http://fm-digital-assets.fieldmuseum.org/2818/579/V0616305F.jpg, V0616305F.jpg, 1724635
http://fm-digital-assets.fieldmuseum.org/2819/017/V0616306F.jpg, V0616306F.jpg, 1854930
http://fm-digital-assets.fieldmuseum.org/2818/909/V0616307F.jpg, V0616307F.jpg, 2156717
http://fm-digital-assets.fieldmuseum.org/2819/108/V0616308F.jpg, V0616308F.jpg, 2215246
http://fm-digital-assets.fieldmuseum.org/2818/886/V0616309F.jpg, V0616309F.jpg, 1633039
http://fm-digital-assets.fieldmuseum.org/2818/495/V0616310F.jpg, V0616310F.jpg, 1916502
http://fm-digital-assets.fieldmuseum.org/2818/710/V0616311F.jpg, V0616311F.jpg, 1010905
http://fm-digital-assets.fieldmuseum.org/2818/873/V0616312F.jpg, V0616312F.jpg, 576952
http://fm-digital-assets.fieldmuseum.org/2818/287/V0616313F.jpg, V0616313F.jpg, 852870
http://fm-digital-assets.fieldmuseum.org/2818/323/V0616314F.jpg, V0616314F.jpg, 1881170
http://fm-digital-assets.fieldmuseum.org/2819/146/V0616315F.jpg, V0616315F.jpg, 1791406
http://fm-digital-assets.fieldmuseum.org/2818/967/V0616316F.jpg, V0616316F.jpg, 2193850
http://fm-digital-assets.fieldmuseum.org/2818/699/V0616317F.jpg, V0616317F.jpg, 2135202
http://fm-digital-assets.fieldmuseum.org/2818/780/V0616318F.jpg, V0616318F.jpg, 2189676
http://fm-digital-assets.fieldmuseum.org/2818/490/V0616319F.jpg, V0616319F.jpg, 2248487
http://fm-digital-assets.fieldmuseum.org/2818/302/V0616320F.jpg, V0616320F.jpg, 1982786
http://fm-digital-assets.fieldmuseum.org/2818/622/V0616321F.jpg, V0616321F.jpg, 1854427
http://fm-digital-assets.fieldmuseum.org/2818/976/V0616322F.jpg, V0616322F.jpg, 1724699
http://fm-digital-assets.fieldmuseum.org/2819/191/V0616323F.jpg, V0616323F.jpg, 2333461
http://fm-digital-assets.fieldmuseum.org/2818/456/V0616324F.jpg, V0616324F.jpg, 1633051
http://fm-digital-assets.fieldmuseum.org/2818/498/V0616325F.jpg, V0616325F.jpg, 1633046
http://fm-digital-assets.fieldmuseum.org/2818/671/V0616326F.jpg, V0616326F.jpg, 1982787
http://fm-digital-assets.fieldmuseum.org/2818/827/V0616327F.jpg, V0616327F.jpg, 1662351
http://fm-digital-assets.fieldmuseum.org/2819/294/V0616328F.jpg, V0616328F.jpg, 1607947
http://fm-digital-assets.fieldmuseum.org/2819/044/V0616329F.jpg, V0616329F.jpg, 1724685
http://fm-digital-assets.fieldmuseum.org/2818/342/V0616330F.jpg, V0616330F.jpg, 1724698
http://fm-digital-assets.fieldmuseum.org/2818/347/V0616331F.jpg, V0616331F.jpg, 1747766
http://fm-digital-assets.fieldmuseum.org/2818/698/V0616332F.jpg, V0616332F.jpg, 2297126
http://fm-digital-assets.fieldmuseum.org/2818/859/V0616333F.jpg, V0616333F.jpg, 2235051
http://fm-digital-assets.fieldmuseum.org/2819/086/V0616334F.jpg, V0616334F.jpg, 2189676
http://fm-digital-assets.fieldmuseum.org/2818/820/V0616335F.jpg, V0616335F.jpg, 1724587
http://fm-digital-assets.fieldmuseum.org/2818/569/V0616336F.jpg, V0616336F.jpg, 1981873
http://fm-digital-assets.fieldmuseum.org/2818/944/V0616337F.jpg, V0616337F.jpg, 1981871
http://fm-digital-assets.fieldmuseum.org/2818/869/V0616338F.jpg, V0616338F.jpg, 1724593
http://fm-digital-assets.fieldmuseum.org/2818/461/V0616339F.jpg, V0616339F.jpg, 1797469
http://fm-digital-assets.fieldmuseum.org/2819/178/V0616340F.jpg, V0616340F.jpg, 1797468
http://fm-digital-assets.fieldmuseum.org/2818/987/V0616341F.jpg, V0616341F.jpg, 1724588
http://fm-digital-assets.fieldmuseum.org/2818/937/V0616342F.jpg, V0616342F.jpg, 2137278
http://fm-digital-assets.fieldmuseum.org/2819/337/V0616343F.jpg, V0616343F.jpg, 1724473
http://fm-digital-assets.fieldmuseum.org/2819/270/V0616344F.jpg, V0616344F.jpg, 2277675
http://fm-digital-assets.fieldmuseum.org/2818/558/V0616345F.jpg, V0616345F.jpg, 061634
http://fm-digital-assets.fieldmuseum.org/2818/522/V0616346F.jpg, V0616346F.jpg, 1945251
http://fm-digital-assets.fieldmuseum.org/2819/031/V0616347F.jpg, V0616347F.jpg, 1945217
http://fm-digital-assets.fieldmuseum.org/2818/581/V0616348F.jpg, V0616348F.jpg, 1832749
http://fm-digital-assets.fieldmuseum.org/2818/927/V0616349F.jpg, V0616349F.jpg, 1283210
http://fm-digital-assets.fieldmuseum.org/2818/716/V0616350F.jpg, V0616350F.jpg, 273632
http://fm-digital-assets.fieldmuseum.org/2818/435/V0616351F.jpg, V0616351F.jpg, 1288036
http://fm-digital-assets.fieldmuseum.org/2818/982/V0616352F.jpg, V0616352F.jpg, 4016885
http://fm-digital-assets.fieldmuseum.org/2819/303/V0616353F.jpg, V0616353F.jpg, 1283979
http://fm-digital-assets.fieldmuseum.org/2818/214/V0616354F.jpg, V0616354F.jpg, 1724202
http://fm-digital-assets.fieldmuseum.org/2819/246/V0616355F.jpg, V0616355F.jpg, 2068694
http://fm-digital-assets.fieldmuseum.org/2818/225/V0616356F.jpg, V0616356F.jpg, 265595
http://fm-digital-assets.fieldmuseum.org/2818/984/V0616357F.jpg, V0616357F.jpg, 922183
http://fm-digital-assets.fieldmuseum.org/2818/217/V0616358F.jpg, V0616358F.jpg, 1489936
http://fm-digital-assets.fieldmuseum.org/2818/404/V0616359F.jpg, V0616359F.jpg, 1607946
http://fm-digital-assets.fieldmuseum.org/2818/779/V0616360F.jpg, V0616360F.jpg, 1662376
http://fm-digital-assets.fieldmuseum.org/2818/513/V0616361F.jpg, V0616361F.jpg, 1616154
http://fm-digital-assets.fieldmuseum.org/2818/443/V0616362F.jpg, V0616362F.jpg, 2126026
http://fm-digital-assets.fieldmuseum.org/2818/321/V0616363F.jpg, V0616363F.jpg, 1724690
http://fm-digital-assets.fieldmuseum.org/2818/666/V0616364F.jpg, V0616364F.jpg, 2157439
http://fm-digital-assets.fieldmuseum.org/2819/110/V0616365F.jpg, V0616365F.jpg, 1724822
http://fm-digital-assets.fieldmuseum.org/2818/713/V0616366F.jpg, V0616366F.jpg, 1724821
http://fm-digital-assets.fieldmuseum.org/2818/308/V0616367F.jpg, V0616367F.jpg, 2192369
http://fm-digital-assets.fieldmuseum.org/2818/442/V0616368F.jpg, V0616368F.jpg, 2144334
http://fm-digital-assets.fieldmuseum.org/2818/250/V0616369F.jpg, V0616369F.jpg, 2130773
http://fm-digital-assets.fieldmuseum.org/2818/235/V0616370F.jpg, V0616370F.jpg, 1724691
http://fm-digital-assets.fieldmuseum.org/2818/899/V0616371F.jpg, V0616371F.jpg, 1724692
http://fm-digital-assets.fieldmuseum.org/2819/275/V0616372F.jpg, V0616372F.jpg, 1174479
http://fm-digital-assets.fieldmuseum.org/2818/688/V0616373F.jpg, V0616373F.jpg, 1682590
http://fm-digital-assets.fieldmuseum.org/2818/470/V0616374F.jpg, V0616374F.jpg, 1724515
http://fm-digital-assets.fieldmuseum.org/2818/273/V0616375F.jpg, V0616375F.jpg, 1785452
http://fm-digital-assets.fieldmuseum.org/2818/638/V0616376F.jpg, V0616376F.jpg, 1785453
http://fm-digital-assets.fieldmuseum.org/2819/150/V0616377F.jpg, V0616377F.jpg, 2144333
http://fm-digital-assets.fieldmuseum.org/2818/510/V0616378F.jpg, V0616378F.jpg, 2030670
http://fm-digital-assets.fieldmuseum.org/2818/431/V0616379F.jpg, V0616379F.jpg, 2163244
http://fm-digital-assets.fieldmuseum.org/2819/221/V0616380F.jpg, V0616380F.jpg, 934287
http://fm-digital-assets.fieldmuseum.org/2818/996/V0616381F.jpg, V0616381F.jpg, 1104681
http://fm-digital-assets.fieldmuseum.org/2818/419/V0616382F.jpg, V0616382F.jpg, 1106227
http://fm-digital-assets.fieldmuseum.org/2819/082/V0616383F.jpg, V0616383F.jpg, 1631548
http://fm-digital-assets.fieldmuseum.org/2819/334/V0616384F.jpg, V0616384F.jpg, 1632270
http://fm-digital-assets.fieldmuseum.org/2818/281/V0616385F.jpg, V0616385F.jpg, 1043475
http://fm-digital-assets.fieldmuseum.org/2818/727/V0616386F.jpg, V0616386F.jpg, 1104720
http://fm-digital-assets.fieldmuseum.org/2818/384/V0616387F.jpg, V0616387F.jpg, 104171
http://fm-digital-assets.fieldmuseum.org/2818/313/V0616388F.jpg, V0616388F.jpg, 1043514
http://fm-digital-assets.fieldmuseum.org/2818/416/V0616389F.jpg, V0616389F.jpg, 1799791
http://fm-digital-assets.fieldmuseum.org/2818/594/V0616390F.jpg, V0616390F.jpg, 1140237
http://fm-digital-assets.fieldmuseum.org/2818/252/V0616391F.jpg, V0616391F.jpg, 1440538
http://fm-digital-assets.fieldmuseum.org/2818/829/V0616392F.jpg, V0616392F.jpg, 575871
http://fm-digital-assets.fieldmuseum.org/2818/618/V0616393F.jpg, V0616393F.jpg, 983804
http://fm-digital-assets.fieldmuseum.org/2819/180/V0616394F.jpg, V0616394F.jpg, 2107467
http://fm-digital-assets.fieldmuseum.org/2818/810/V0616395F.jpg, V0616395F.jpg, 1965765
http://fm-digital-assets.fieldmuseum.org/2818/428/V0616396F.jpg, V0616396F.jpg, 1048152
http://fm-digital-assets.fieldmuseum.org/2819/223/V0616397F.jpg, V0616397F.jpg, 3107424
http://fm-digital-assets.fieldmuseum.org/2818/249/V0616398F.jpg, V0616398F.jpg, 598154
http://fm-digital-assets.fieldmuseum.org/2819/003/V0616399F.jpg, V0616399F.jpg, 0616399
http://fm-digital-assets.fieldmuseum.org/2818/866/V0616400F.jpg, V0616400F.jpg, 754512
http://fm-digital-assets.fieldmuseum.org/2818/823/V0616401F.jpg, V0616401F.jpg, 1782345
http://fm-digital-assets.fieldmuseum.org/2818/523/V0616402F.jpg, V0616402F.jpg, 1631553
http://fm-digital-assets.fieldmuseum.org/2818/694/V0616403F.jpg, V0616403F.jpg, 1631549
http://fm-digital-assets.fieldmuseum.org/2819/069/V0616404F.jpg, V0616404F.jpg, 1048151
http://fm-digital-assets.fieldmuseum.org/2818/722/V0616405F.jpg, V0616405F.jpg, 1631547
http://fm-digital-assets.fieldmuseum.org/2818/736/V0616406F.jpg, V0616406F.jpg, 665415
http://fm-digital-assets.fieldmuseum.org/2818/981/V0616407F.jpg, V0616407F.jpg, 2260871
http://fm-digital-assets.fieldmuseum.org/2818/634/V0616408F.jpg, V0616408F.jpg, 2260872
http://fm-digital-assets.fieldmuseum.org/2819/312/V0616409F.jpg, V0616409F.jpg, 2234368
http://fm-digital-assets.fieldmuseum.org/2818/863/V0616410F.jpg, V0616410F.jpg, 2243613
http://fm-digital-assets.fieldmuseum.org/2818/572/V0616411F.jpg, V0616411F.jpg, 942618
http://fm-digital-assets.fieldmuseum.org/2818/658/V0616412F.jpg, V0616412F.jpg, 583230
http://fm-digital-assets.fieldmuseum.org/2818/567/V0616413F.jpg, V0616413F.jpg, 186224
http://fm-digital-assets.fieldmuseum.org/2818/336/V0616414F.jpg, V0616414F.jpg, 2164118
http://fm-digital-assets.fieldmuseum.org/2818/574/V0616415F.jpg, V0616415F.jpg, 1512418
http://fm-digital-assets.fieldmuseum.org/2818/457/V0616416F.jpg, V0616416F.jpg, 582196
http://fm-digital-assets.fieldmuseum.org/2819/149/V0616417F.jpg, V0616417F.jpg, 2295187
http://fm-digital-assets.fieldmuseum.org/2818/446/V0616418F.jpg, V0616418F.jpg, 2295177
http://fm-digital-assets.fieldmuseum.org/2818/387/V0616419F.jpg, V0616419F.jpg, 2295179
http://fm-digital-assets.fieldmuseum.org/2818/707/V0616420F.jpg, V0616420F.jpg, 2144335
http://fm-digital-assets.fieldmuseum.org/2819/251/V0616421F.jpg, V0616421F.jpg, 2143026
http://fm-digital-assets.fieldmuseum.org/2818/719/V0616422F.jpg, V0616422F.jpg, 2126900
http://fm-digital-assets.fieldmuseum.org/2818/897/V0616423F.jpg, V0616423F.jpg, 1857128
http://fm-digital-assets.fieldmuseum.org/2818/295/V0616424F.jpg, V0616424F.jpg, 1724700
http://fm-digital-assets.fieldmuseum.org/2818/578/V0616425F.jpg, V0616425F.jpg, 1724701
http://fm-digital-assets.fieldmuseum.org/2819/229/V0616426F.jpg, V0616426F.jpg, 1724666
http://fm-digital-assets.fieldmuseum.org/2818/621/V0616427F.jpg, V0616427F.jpg, 1724665
http://fm-digital-assets.fieldmuseum.org/2818/608/V0616428F.jpg, V0616428F.jpg, 1724686
http://fm-digital-assets.fieldmuseum.org/2818/752/V0616429F.jpg, V0616429F.jpg, 576513
http://fm-digital-assets.fieldmuseum.org/2818/534/V0616430F.jpg, V0616430F.jpg, 2144467
http://fm-digital-assets.fieldmuseum.org/2818/326/V0616431F.jpg, V0616431F.jpg, 1648786
http://fm-digital-assets.fieldmuseum.org/2818/351/V0616432F.jpg, V0616432F.jpg, 942251
http://fm-digital-assets.fieldmuseum.org/2819/120/V0616433F.jpg, V0616433F.jpg, 1633049
http://fm-digital-assets.fieldmuseum.org/2819/116/V0616434F.jpg, V0616434F.jpg, 579036
http://fm-digital-assets.fieldmuseum.org/2819/013/V0616435F.jpg, V0616435F.jpg, 739617
http://fm-digital-assets.fieldmuseum.org/2818/389/V0616436F.jpg, V0616436F.jpg, 1747767
http://fm-digital-assets.fieldmuseum.org/2819/162/V0616437F.jpg, V0616437F.jpg, 2013908
http://fm-digital-assets.fieldmuseum.org/2818/494/V0616438F.jpg, V0616438F.jpg, 1791395
http://fm-digital-assets.fieldmuseum.org/2819/271/V0616439F.jpg, V0616439F.jpg, 1791401
http://fm-digital-assets.fieldmuseum.org/2818/368/V0616440F.jpg, V0616440F.jpg, 1791410
http://fm-digital-assets.fieldmuseum.org/2818/471/V0616441F.jpg, V0616441F.jpg, 1791411
http://fm-digital-assets.fieldmuseum.org/2818/778/V0616442F.jpg, V0616442F.jpg, 1766798
http://fm-digital-assets.fieldmuseum.org/2819/325/V0616443F.jpg, V0616443F.jpg, 164431
http://fm-digital-assets.fieldmuseum.org/2818/525/V0616444F.jpg, V0616444F.jpg, 1759753
http://fm-digital-assets.fieldmuseum.org/2818/701/V0616445F.jpg, V0616445F.jpg, 1742144
http://fm-digital-assets.fieldmuseum.org/2818/971/V0616446F.jpg, V0616446F.jpg, 1742196
http://fm-digital-assets.fieldmuseum.org/2818/243/V0616447F.jpg, V0616447F.jpg, 1791408
http://fm-digital-assets.fieldmuseum.org/2819/190/V0616448F.jpg, V0616448F.jpg, 2001935
http://fm-digital-assets.fieldmuseum.org/2819/234/V0616449F.jpg, V0616449F.jpg, 2002201
http://fm-digital-assets.fieldmuseum.org/2818/309/V0616450F.jpg, V0616450F.jpg, 1803978
http://fm-digital-assets.fieldmuseum.org/2819/332/V0616451F.jpg, V0616451F.jpg, 1791394
http://fm-digital-assets.fieldmuseum.org/2819/047/V0616452F.jpg, V0616452F.jpg, 1741344
http://fm-digital-assets.fieldmuseum.org/2818/583/V0616453F.jpg, V0616453F.jpg, 2219900
http://fm-digital-assets.fieldmuseum.org/2819/025/V0616454F.jpg, V0616454F.jpg, 1791407
http://fm-digital-assets.fieldmuseum.org/2818/918/V0616455F.jpg, V0616455F.jpg, 1742093
http://fm-digital-assets.fieldmuseum.org/2819/107/V0616456F.jpg, V0616456F.jpg, 588804
http://fm-digital-assets.fieldmuseum.org/2818/587/V0616457F.jpg, V0616457F.jpg, 0616457
http://fm-digital-assets.fieldmuseum.org/2818/429/V0616458F.jpg, V0616458F.jpg, 1990273
http://fm-digital-assets.fieldmuseum.org/2819/154/V0616459F.jpg, V0616459F.jpg, 905390
http://fm-digital-assets.fieldmuseum.org/2819/265/V0616460F.jpg, V0616460F.jpg, 905389
http://fm-digital-assets.fieldmuseum.org/2818/867/V0616461F.jpg, V0616461F.jpg, 1990272
http://fm-digital-assets.fieldmuseum.org/2819/279/V0616462F.jpg, V0616462F.jpg, 1854143
http://fm-digital-assets.fieldmuseum.org/2818/970/V0616463F.jpg, V0616463F.jpg, 1857127
http://fm-digital-assets.fieldmuseum.org/2819/193/V0616464F.jpg, V0616464F.jpg, 1864046
http://fm-digital-assets.fieldmuseum.org/2818/531/V0616465F.jpg, V0616465F.jpg, 2250040
http://fm-digital-assets.fieldmuseum.org/2818/612/V0616466F.jpg, V0616466F.jpg, 2192183
http://fm-digital-assets.fieldmuseum.org/2818/344/V0616467F.jpg, V0616467F.jpg, 2118208
http://fm-digital-assets.fieldmuseum.org/2818/514/V0616468F.jpg, V0616468F.jpg, 2039636
http://fm-digital-assets.fieldmuseum.org/2818/430/V0616469F.jpg, V0616469F.jpg, 1627911
http://fm-digital-assets.fieldmuseum.org/2818/432/V0616470F.jpg, V0616470F.jpg, 468232
http://fm-digital-assets.fieldmuseum.org/2818/725/V0616471F.jpg, V0616471F.jpg, 480967
http://fm-digital-assets.fieldmuseum.org/2819/164/V0616472F.jpg, V0616472F.jpg, 1797666
http://fm-digital-assets.fieldmuseum.org/2819/041/V0616473F.jpg, V0616473F.jpg, 1988918
http://fm-digital-assets.fieldmuseum.org/2819/197/V0616474F.jpg, V0616474F.jpg, 1988919
http://fm-digital-assets.fieldmuseum.org/2819/199/V0616475F.jpg, V0616475F.jpg, 1989098
http://fm-digital-assets.fieldmuseum.org/2818/617/V0616476F.jpg, V0616476F.jpg, 1929017
http://fm-digital-assets.fieldmuseum.org/2818/533/V0616477F.jpg, V0616477F.jpg, 1864045
http://fm-digital-assets.fieldmuseum.org/2818/397/V0616478F.jpg, V0616478F.jpg, 1816226
http://fm-digital-assets.fieldmuseum.org/2818/552/V0616479F.jpg, V0616479F.jpg, 1724689
http://fm-digital-assets.fieldmuseum.org/2818/958/V0616480F.jpg, V0616480F.jpg, 581082
http://fm-digital-assets.fieldmuseum.org/2818/424/V0616481F.jpg, V0616481F.jpg, 743779
http://fm-digital-assets.fieldmuseum.org/2818/709/V0616482F.jpg, V0616482F.jpg, 1395137
http://fm-digital-assets.fieldmuseum.org/2818/994/V0616483F.jpg, V0616483F.jpg, 1114665
http://fm-digital-assets.fieldmuseum.org/2818/700/V0616484F.jpg, V0616484F.jpg, 1035215
http://fm-digital-assets.fieldmuseum.org/2818/221/V0616485F.jpg, V0616485F.jpg, 575652
http://fm-digital-assets.fieldmuseum.org/2818/242/V0616486F.jpg, V0616486F.jpg, 1141080
http://fm-digital-assets.fieldmuseum.org/2819/210/V0616487F.jpg, V0616487F.jpg, 1800119
http://fm-digital-assets.fieldmuseum.org/2818/312/V0616488F.jpg, V0616488F.jpg, 2107526
http://fm-digital-assets.fieldmuseum.org/2819/075/V0616489F.jpg, V0616489F.jpg, 242752
http://fm-digital-assets.fieldmuseum.org/2818/632/V0616490F.jpg, V0616490F.jpg, 1632244
http://fm-digital-assets.fieldmuseum.org/2819/208/V0616491F.jpg, V0616491F.jpg, 894500
http://fm-digital-assets.fieldmuseum.org/2818/830/V0616492F.jpg, V0616492F.jpg, 665413
http://fm-digital-assets.fieldmuseum.org/2819/020/V0616493F.jpg, V0616493F.jpg, 658916
http://fm-digital-assets.fieldmuseum.org/2819/118/V0616494F.jpg, V0616494F.jpg, 1632249
